Transaction Amount,Source account age,Target account age,Transaction Time,Location Consistency,Device Consistency,Number of Previous Transactions,Label
954.5671928940986,52,61,18.38467936914079,0.7047806774640131,0.7677901780218575,27,0
225.39994725711014,53,32,16.7241903060524,0.7342840968876736,1.0,18,0
349.58893485477176,50,27,19.62172847384631,0.3583311267903887,0.6671370724312673,28,0
607.8462898598882,49,38,15.606144620374177,0.9321912751547062,0.6668664283833513,11,0
202.01761561230325,49,37,7.777607114788731,0.8502960137515214,0.5904964119357832,15,0
184.8626808350942,56,13,10.7313045993468,0.8500025205882058,0.7927213760888915,12,0
190.9579789852754,29,49,13.230050875116321,1.0,0.5838509063878448,20,0
782.2426907937913,48,23,10.545800048153595,0.8450263522658996,1.0,24,0
40.81717400195265,47,34,16.78387973981114,0.9470469139530978,0.9213661477764943,29,0
161.3132737882107,42,30,7.494879789287758,0.7803176246902115,0.7777080669777361,20,0
182.65610109247257,47,27,13.555793493368354,1.0,1.0,23,0
900.2691915250512,58,32,10.15063004055287,1.0,1.0,23,0
196.3547888440376,41,23,8.474524313165901,0.3243503953161721,1.0,23,0
888.3919280305809,49,40,6.065529155453276,0.8770293501864651,1.0,25,0
165.09182876714985,46,6,17.033143959322274,0.860655692212493,0.5793923237177021,20,0
278.0833640446488,45,54,10.350446861075497,0.8646499761217264,1.0,21,0
177.19888509558854,43,28,16.41754155254312,0.944282090959945,0.7800780286858015,15,0
937.992602416231,59,36,22.02348438818847,0.8134768120743052,0.4799980464236873,27,0
265.9054926532306,59,67,15.175214108259313,0.5167836533887393,1.0,7,0
746.3475797772583,55,30,16.60882637461571,0.5574435440835674,1.0,22,0
175.92406462054464,46,13,10.707450861467725,0.678010366973164,0.7152422309209,24,0
237.95792588129473,45,29,19.347105146539086,0.8383241028141174,0.6244521979705094,14,0
323.3187714531758,50,44,16.98964075695566,0.7821557862490042,1.0,17,0
785.9218025996192,43,47,19.337247348611612,1.0,0.9029523006642955,22,0
230.37884718117576,44,36,5.009577010273009,1.0,0.984894858342527,13,0
169.2032776484853,58,34,10.058247647112632,1.0,0.7506729493569252,8,0
350.7282598904229,44,26,12.339762329012292,0.3676078840228262,0.8018631477797498,20,1
149.473760692949,42,17,22.665578434260148,0.507876313798513,0.3546576450147273,18,0
240.88476145645222,48,37,17.336494925521812,0.6461605299245115,0.849392115225446,22,0
124.4074537279723,28,32,4.428020678163453,0.8015638768018977,0.6387246191790248,21,0
822.9806202928655,48,29,13.808075171165626,1.0,1.0,17,1
1473.5762567457093,78,43,28.962554745109784,1.0,0.9000667139321568,24,0
248.02798681832303,64,30,7.743391159458158,1.0,0.43364898918433603,25,0
273.5819500901308,39,26,13.851733409128954,0.7891593059260618,0.456376162592828,13,0
288.767106112334,41,40,8.059138312173438,0.6228320355372796,0.4648140159193864,22,0
134.1936782599863,42,47,14.05725580941159,0.9396474039537516,1.0,19,0
272.75905190127526,56,34,13.018493686413263,0.5246965680067834,0.68692892065267,19,1
266.95995479042256,53,28,11.649580351083737,0.4027843067276533,0.9413310663005583,11,0
858.299946077304,45,19,12.88454572188496,0.14919991689715106,0.751716999607859,3,1
263.97108788398225,48,27,13.064164012561456,0.8895106151574893,1.0,10,0
790.4693113626987,39,31,14.611756016562959,0.7464743588759146,1.0,5,0
732.9954713321738,83,30,15.756514123373893,0.9592854558275941,0.8311357092833973,28,0
334.2367900562134,58,39,16.261421325169202,0.5952967511000116,0.7835390333804335,23,0
652.2998408530361,51,30,26.990305133039264,0.8917045736673639,1.0,20,0
548.3071640872358,59,75,5.0139617521766935,0.8727688978841566,1.0,17,0
929.6838074003167,51,45,9.849934121548962,0.9265472679352751,1.0,25,0
1116.646355559316,57,18,8.473540894595953,0.7539687986577677,0.608768157523059,26,1
176.39989600120091,40,28,0.0,0.8980937924110941,1.0,7,0
185.68139658308365,38,37,22.087051269971226,0.5403999345610231,0.4715343024427133,18,0
1037.277941943228,57,21,8.182059585867623,0.8312740840693402,0.3974961788352612,16,1
1007.5128971137852,47,24,29.018504145752203,0.8503988536565079,1.0,18,0
159.2850992455002,56,26,5.267706209539735,0.6506548075630353,1.0,17,0
312.37057191032136,46,18,11.654164225412371,0.7330243001638187,0.0,25,0
228.29828092406476,35,39,15.818342651069194,0.7884330374648477,0.4522076336786245,17,0
142.66523425794983,42,23,18.188398990332207,0.6338462479990558,0.726528851816405,8,0
763.9064428205331,51,39,10.845510285151033,0.8672734144913087,0.726627785823152,16,0
982.7448610512288,60,74,11.901072590507223,0.5926296238932126,0.7736518530092205,28,0
145.02456490882415,52,30,17.76572800214932,0.9898867699154604,0.8331866237132712,28,0
172.75516319583517,32,12,9.820787926290304,0.7891096237518814,1.0,19,0
215.48792044628578,51,18,17.71982339090084,0.685669905815297,0.08963395116261341,19,0
183.4538218275657,54,48,16.578335111823705,0.9572386956023874,0.6626111218774882,20,0
544.0534505477531,47,45,5.493025809548122,1.0,0.7910259981124406,27,0
243.79280278248277,42,41,9.599114149857716,0.7304909373542123,0.7126618155485918,20,0
664.814297806635,54,36,10.27380974171749,0.9532272188182405,1.0,25,0
1109.2386934068718,50,38,25.969811127686107,1.0,1.0,27,0
221.89613560535585,51,59,23.1277085821502,0.8257636143883998,0.9703848743529246,26,0
640.0666396453662,42,2,15.730844792007435,0.5923774931025434,1.0,16,0
156.8603185104971,51,48,24.75273304530467,0.6130387817018796,0.8997445005748286,25,0
282.4404334379118,34,13,12.467040464958226,0.996572954659735,0.5819768280813575,16,0
224.9975509651121,57,35,9.12589970916908,0.8738305752533738,0.8498739611877018,24,0
741.0346505036124,54,2,7.479392930665883,0.7016778726704473,0.20236917825701017,17,0
663.4079613885298,34,21,10.121881517475112,0.762517025157561,0.48088667279753344,14,1
235.75534404858172,49,42,11.684609245293094,1.0,0.33022883990007695,15,0
249.54495063849512,53,47,2.796255110270531,0.7960245701057856,0.33489549736398105,20,0
217.8963903566718,52,47,9.54690417505047,0.7219795918328996,0.6405293409190046,22,0
242.37466550487505,37,38,20.536216556695297,0.940276766866908,0.39754805280031663,12,0
167.35029675027693,47,16,15.105534532576142,0.5807197634750872,0.6792829404468839,11,0
95.53972704283892,41,30,0.0,0.68811998860268,0.5332367689133442,14,0
224.7836570510462,46,48,10.481453508441662,0.5244212179628738,0.4931968378869531,15,0
655.8075275394997,69,34,4.499823366917443,0.7648811476715398,1.0,22,0
201.741784827606,48,15,15.543830528871302,0.9616789363581016,0.4694371200509664,26,0
234.3077442828742,59,16,6.899109569612662,0.6946191817719783,0.7552320369672119,14,0
130.26208658737715,45,35,8.033027465539734,0.9301504932551792,1.0,18,0
766.3274718114913,49,32,11.549428192320198,0.6507139562417414,0.831886364524353,23,0
265.37294453938097,45,49,22.027719807949694,0.8365917760206946,0.14670836539172638,22,0
901.5628892548318,73,59,10.112990274926778,0.8991815111646505,0.9892900480723225,32,0
113.22262022584181,45,34,9.530747717076382,0.3647959539812735,0.38634422398256113,16,0
100.81880464418161,53,40,11.805603239369283,0.9785488606515362,0.3608364884196472,17,0
127.0655110479461,34,41,8.681799605122919,0.88660672261082,0.2973567496734805,13,0
171.52998790271326,50,42,0.0,0.7444541451379997,0.7442892134823629,20,0
1273.3009169785932,62,31,22.632110751338356,0.8043494951798018,0.7394319974700992,29,0
232.7406341580206,46,7,7.886361193056333,1.0,0.7985529166166558,23,0
143.39547073754954,64,59,7.844361898505213,1.0,0.9345045777503145,21,0
180.84513812175453,49,40,23.901662004215126,0.8015380235755939,0.6480206943838359,17,0
1173.8847254380867,38,20,9.891075911389244,0.9718297354818177,0.7711694973705153,20,0
179.22229809515085,55,41,17.859913879071,0.9059126668334001,0.3892765061998469,25,0
266.3803966739507,33,30,18.968719166194493,1.0,0.5610409153109591,17,0
269.0840859889103,44,22,18.704498372238614,0.6712135006731483,0.8385744274009563,23,0
205.34468015373514,52,38,12.544527654546021,0.7102746943868115,0.7884350381780092,19,0
42.31533200114157,49,38,16.80014195478882,0.5546163777283931,1.0,20,0
315.03958798124654,47,23,11.489413175915777,0.9706493324172529,0.6509824543489905,25,1
170.51135119251816,49,53,12.163770426188272,0.7869148883255809,0.44888232782309134,15,0
125.7811453565508,60,1,13.288234455497214,0.7910066627989599,0.390938599287676,22,0
208.06954358894617,39,26,14.232232305789566,0.7589845760885421,0.6177763975523309,27,0
136.2060561587611,48,36,6.728373360845428,0.8243757238389932,1.0,23,0
358.1214655777883,27,31,10.310060216731106,1.0,0.4975896391073963,22,0
1179.1456199293195,59,17,9.0637782273926,1.0,0.3848082662722625,24,0
405.2474308230825,66,37,11.054562250059632,1.0,0.9165687936880246,28,0
195.72690889476445,47,35,14.40821254702962,0.9491596970532075,0.33975659868517866,16,0
867.0539326607939,62,49,16.1211555817287,0.9473541950751895,0.31005312821246356,34,0
91.6701676117042,47,0,9.560742470108785,0.7036122905527165,0.6962698594013217,24,0
191.61416700246613,52,16,23.16474753718259,0.8735714224833252,1.0,19,0
908.0227947552522,46,30,11.202394498907761,0.7025767920313336,0.7401712150856716,20,1
189.21940303165198,42,31,8.483463301396412,0.6003375891310132,0.9114884635176469,27,0
134.11744494807675,66,48,8.900786827457942,0.6885818390807983,0.9069732793564863,22,0
218.10752076102358,54,41,6.597877012208041,1.0,0.8337835630895197,18,0
124.44029637006744,48,26,11.127315107486407,0.9585110065140796,0.7784503747153072,18,0
115.9669774493782,45,31,8.774404800185188,0.8812430434068906,1.0,19,0
970.3298879354437,65,30,9.041150783697411,0.8901623869463913,0.7721257353625719,24,1
973.3250238829581,68,29,11.163703744080236,0.6558844523624083,1.0,23,0
196.1869265674918,41,37,8.64623283424238,0.8607360719957091,0.8423834572766785,24,0
853.6437006450967,50,11,13.040229286539164,0.8118474228796686,0.9125159737419997,33,0
234.72178465915653,38,11,10.657330535913303,0.6600101363823652,0.34178356921350483,20,0
117.38455320200421,45,20,16.221419539369755,0.5810172734333148,0.7189876425983397,25,1
380.5839942737066,56,10,16.230915546323807,0.9605415627709234,1.0,21,0
191.0829781579186,39,13,1.7007092533184345,0.7201775351900954,1.0,20,0
158.97131081351992,43,45,12.628474814050128,0.7762728583105009,0.7378981273591141,20,0
727.7809489430232,49,42,0.0,0.596106849455289,0.7467220130619643,13,0
956.6688116210374,51,37,4.322513874264595,0.5033379850773863,1.0,29,0
787.6739162721348,70,28,15.201338764513654,0.8959303909718176,0.5381705616852493,11,0
224.03884903146653,45,27,18.812107435015204,1.0,0.37556011585124643,23,0
94.51455951379654,64,35,16.724726574047097,0.4528024360732202,0.48221712741855427,22,0
246.52330541489022,50,8,7.9060479461882975,0.8445007768818017,0.2795583323523943,15,0
206.49888768761465,53,17,16.306341300245844,0.8658675359269025,0.536808259557346,13,0
417.40861592629835,38,35,9.710292460806752,0.9257754228244033,0.7445049097739953,19,0
13.104906869605628,51,20,16.56284771241595,0.4038916265311485,1.0,19,0
257.79112238464364,38,52,13.93208752683821,0.9384964489307799,0.8295361492888949,22,0
213.0075869811914,55,69,15.358874595558802,0.6987625874976466,0.6921093467073841,20,0
786.2130886715594,44,3,10.713044976496782,0.6398972549315388,0.2134932036040098,16,1
183.15280627880216,45,35,12.065731698674096,1.0,0.6562773285430767,18,0
879.919432028506,41,46,4.830020315297574,0.8993042394600986,0.8974635582262286,27,0
1191.652005767442,57,23,0.0,0.8638411529675071,0.5935554522648347,34,0
233.9915342228063,35,61,11.474462634568862,0.42154286498327626,0.38566453684099966,15,0
127.39529314648425,51,31,19.25902583395158,0.7182846270214837,0.58458262212053,23,0
250.39152892168335,48,48,15.979414224205671,0.877202162628795,0.45326206316322504,18,0
188.8996561599999,51,7,8.848627312378229,0.7543284160727269,0.963796128183041,13,0
191.08966781913975,39,25,22.712698057758686,0.6978105097930947,0.8265490635811831,20,0
292.30178047839297,40,47,20.10167967376981,1.0,0.9286305423116963,22,0
1034.8749499953462,56,40,15.29276441891033,1.0,0.5921664941368301,32,0
151.7830717674656,40,28,5.823529040452687,0.37280122062575577,1.0,14,0
176.04191919338535,50,20,9.880176728415748,0.38512647807993283,1.0,18,0
200.868110266791,43,46,9.911915061191454,0.6134095391516519,0.3927378324877663,26,0
852.6413351284298,54,31,7.5802974955124816,1.0,0.47054663037016725,25,0
999.6562191394985,61,30,10.301810656858313,0.8364418264310168,0.7878744925601442,18,1
276.52152281973076,56,50,5.755079485316788,0.8440679741075603,0.6333412694669677,22,0
205.19312819742163,59,22,14.097796313808006,0.9756613796377781,0.6583720473684014,29,0
202.4670233917671,43,38,6.402661748034167,0.7736295350929531,0.9856001698265833,17,0
1345.4988576557128,43,42,11.24042732662462,1.0,0.6752562258820896,32,0
188.5262240397725,46,45,13.086483792286238,0.6732774045092291,0.6923572663480366,15,0
306.410584989032,38,37,13.34255685530394,0.5721432456554152,0.045604085812512185,23,0
762.3269011191387,70,25,10.269074776849727,0.8567817053583514,0.7482643573955202,19,0
980.4210044648522,61,30,29.789992596199387,1.0,0.5729404029234761,31,0
224.40420745762358,51,54,12.702776711586978,0.7897637638573168,0.6247830956403597,26,0
269.5961859154134,42,1,9.452577307333664,0.708695636263812,0.5718873455216218,19,0
657.0354606344566,53,39,4.613011058962942,1.0,0.5207572036062729,31,0
954.3882128019592,23,22,7.3675708578468475,0.0,0.4676695342764537,14,1
190.06580253699545,54,10,17.27115828294558,0.6496843375273268,0.4380443905720586,18,0
182.94823262335962,43,8,7.233354661854386,0.9987020386997723,1.0,19,0
164.09754603823075,58,6,9.190405843083553,0.8305352669339411,0.9012162074236134,17,0
185.84854889641562,48,29,13.159353365792729,0.9381494925462776,0.7800267514399539,19,0
265.2895799995297,51,26,21.265392343900565,0.6337733999839843,0.799066589043343,18,0
650.0500559933307,50,30,9.354944883069972,0.8509210699135826,0.5401929736177044,31,0
260.9364240810953,45,54,10.599741733172756,1.0,1.0,17,0
268.32585346559176,68,18,14.03149655812916,0.7975596059388141,0.7189707899264668,13,0
195.20751239957266,40,17,8.749563988607369,0.777789789652053,0.21537955945887832,12,0
239.9148982805195,41,19,12.308938652887647,0.8931730149466316,0.6039715797047787,27,1
197.53174351685618,49,31,13.671818214085787,0.604758021397379,0.0,18,0
299.4361180433489,37,21,15.012877218215197,0.3986531762670829,0.6140045490853292,22,0
199.0540569908707,37,33,0.9364230551431127,0.9494652244822521,0.9325602242061208,19,0
872.6868484046603,42,18,0.0,0.4511890030656373,1.0,36,0
936.1327563405146,57,37,7.34408974589446,1.0,1.0,18,0
628.0163729166762,47,52,8.360685634333382,0.9348339776612061,0.7245982043658429,24,0
206.41199578541458,51,38,11.838908208776996,0.45964991814667305,0.4592549539027991,18,0
937.5701652159852,55,52,16.706109529937322,0.8700505268381509,0.831422354941613,21,0
922.5413915213569,50,19,24.123719387376447,1.0,0.906027053605336,24,0
852.3741364931359,53,29,14.028450060716947,1.0,1.0,26,0
232.87101934049912,47,14,14.041645437251924,1.0,0.35295722828168585,17,1
191.1173198731577,34,49,26.057253280063286,0.4517977231829997,0.419580005524114,18,0
215.57292268055699,45,14,16.56783224621324,0.8194362918220857,1.0,22,0
233.58594786099107,52,35,15.08666291228937,0.8848765648144782,0.39622573339562867,23,0
169.1349225539496,55,32,11.877620487517769,0.8046867621474721,0.4317083763088858,24,0
1.2787014127735574,39,30,7.942735319578617,0.6765704942982537,0.36840337480633234,21,0
386.79268869495957,39,30,4.244963484480323,0.7624622049630378,0.7333035899977298,13,0
120.16456416679902,57,45,18.06328972562961,0.6162516063209165,0.7566699862847813,19,0
242.0457006858694,45,15,10.480755405244238,0.7548224335655299,1.0,26,0
93.39558470251876,41,58,0.0,1.0,0.84874205134745,24,0
266.25440857884837,49,17,12.830943331310229,0.8909471822962947,0.1112100331750453,23,0
755.9185308105203,47,7,14.680596492212864,1.0,0.9596665440493019,17,1
202.16948325757855,43,9,11.995832392427191,0.8323796467212305,0.9970999605710389,16,0
159.84224686136932,46,3,10.532948507182171,0.9485411327696988,0.5124162334123357,15,0
291.0156862660149,38,25,2.331241931088675,1.0,0.41654579730312535,13,0
288.5617273182153,46,26,5.613382091565915,0.8071429506073493,0.41706913869346596,20,1
94.02857583343157,41,9,10.166321723407293,0.846066565001439,0.5501541537340453,16,0
267.9597693822114,51,26,7.119488428803096,0.6357740062216778,0.3310413916754575,20,0
274.5413961254083,49,47,8.050883648899852,1.0,0.21902596111550798,8,0
657.0741141356439,18,34,13.122412779586579,0.7906289067071749,0.28141979260550365,9,1
155.46043172698157,46,18,12.347819263553042,0.946920182615589,1.0,20,0
355.9779171337542,49,17,17.112410137096642,0.7697281320296605,0.20926747704342474,21,0
206.00527235174567,46,24,16.992880121509565,0.9772270447391179,0.7089241024349894,12,0
160.2534414685771,52,47,7.661659992077908,0.37339112072192826,1.0,19,0
186.62123651685064,43,25,5.745899596818354,1.0,0.9410442220163376,15,0
139.78260257455793,34,19,7.7237767652308715,0.6139522944344411,0.7717199188339285,10,0
919.5269063333451,33,27,7.76636828213871,0.865467127881365,0.7429522601485898,17,0
1020.1550208720587,58,40,16.184349454204547,0.8200955062793439,0.8117685399876482,27,0
712.6194755971601,52,65,19.93701172950934,0.9955466862957105,1.0,20,0
593.7809071791604,26,12,7.466020708880677,0.6642945186642353,0.4015830464606326,7,1
158.97447559613312,49,19,12.033541661971615,0.7773887575200943,0.3027199491586664,16,0
173.43703947922884,53,17,9.156822924869386,0.6161316561623729,0.4137378638302172,19,0
140.90939949088818,48,11,13.413122400571105,1.0,0.47705537775670903,14,0
728.4559647842234,52,22,15.890116052117447,1.0,1.0,23,0
940.9081796950725,62,45,2.7317195659767552,0.7017448978657668,0.5229050487550327,28,0
97.8610891682511,48,31,17.050015435889684,0.6285662337606982,0.43997092713781805,16,0
264.1319413985843,51,11,20.20241414193955,0.5446255443578267,1.0,21,0
277.9064018684775,56,59,17.746437756821177,0.8680028419414367,1.0,16,0
171.97809177060472,51,38,4.106533125575915,0.2881147944199878,0.24999829544476526,24,0
198.7630418752491,60,27,34.100581382815754,0.5102266954109498,1.0,11,0
332.2192794672372,53,29,7.049797340297982,1.0,0.7214893299279125,13,1
266.8156157427886,52,52,7.5543238984626795,0.475927018652857,0.8368095250366103,17,0
231.60894386642906,47,72,10.319627739540376,0.8849851967979856,0.6401289428375493,18,0
805.872470933331,67,18,0.4383955500466161,1.0,0.8524013146885007,15,0
164.07503562611674,61,18,5.569298320301769,0.8763176676423212,0.477423237008667,17,0
898.4486147783925,58,60,11.092598741340044,1.0,0.8363956662041206,15,0
218.85872391131196,47,21,11.562523454261934,0.737373499952569,0.7594979085884493,22,0
97.306387496854,56,37,7.791166680595856,0.9654840554163097,0.9193716280597142,18,0
1210.885985291356,56,30,25.835556431791087,0.5774955436665654,0.9240176209881866,32,0
1156.4659686736184,48,15,27.376410251175578,0.973680455184141,0.823764248824521,22,0
173.3614776276029,48,26,19.35414000289648,1.0,1.0,20,0
144.86854995377064,45,41,5.026823800957765,0.8031203198363029,0.29437803092689263,26,0
143.38990204658182,54,9,4.573339361697386,1.0,1.0,22,0
333.0421993349255,48,24,1.3483207602652314,0.5910701390366109,0.7459861126376405,19,0
154.5409521494534,32,39,11.317719968714755,0.29774658961881184,0.5316176867486565,15,0
186.58844905965717,50,29,14.143972153614122,0.7461224613854869,0.8309085076395589,21,0
95.9076919367668,58,16,6.6973665746655735,0.4046070987275775,0.7248640593603415,23,0
810.0057071555048,57,55,8.22020703495592,0.740678669329653,1.0,26,0
712.4927887243128,15,7,9.737254124409596,1.0,0.6219198711870454,15,1
189.4383253375949,49,42,6.766403371013388,0.7047062448552777,0.5778007519510303,17,0
855.9682421203997,57,65,5.4937665427162585,0.8200409105223543,1.0,26,0
107.84147753193632,52,4,0.0,0.6940056051006747,1.0,20,0
257.1696182520535,54,26,3.805404861582929,0.7862957192200237,0.15535414333548603,20,0
161.57266806403666,49,44,12.572405916269032,0.6023431056614985,0.9680769167277918,13,0
108.99917239990626,50,37,5.773264830366166,0.5423866081137341,0.3589447761103707,22,0
127.88576809504794,50,9,14.071146647220486,1.0,0.6218707376356463,24,0
200.60409970811898,58,17,21.57728511732084,0.8808739157968859,1.0,15,0
265.0304940330684,55,4,1.394457501381547,0.7060655875584679,1.0,17,0
181.84659657562406,51,21,16.490347788615473,0.3725039548276139,1.0,19,0
282.6401238482764,44,21,12.79461749518936,0.6523386895048051,0.29739532804414975,22,0
317.82973502842174,43,47,9.420385193727592,0.72502626877865,0.28132887444044763,22,0
226.31826641830872,38,42,15.527906760199073,0.599436741220269,0.618270816247216,12,0
119.5140549974364,58,19,13.596344170188143,0.7144848218450174,0.8790603214543233,19,0
259.73680337950486,42,17,11.12620337065832,0.7258543786512349,0.69061888426535,21,0
253.78064230321095,42,69,4.20220805623406,1.0,1.0,28,0
196.75673174364334,42,39,15.398591725998305,0.9203342883689135,1.0,21,0
986.7729022729305,60,33,8.746545202858146,0.5924152747384254,1.0,27,0
308.03875495813895,54,17,11.999766626253656,0.8413646612422837,1.0,24,0
1169.0264546306062,48,51,8.769906595106676,1.0,1.0,24,0
1118.2127132673497,50,71,9.516337947564843,0.923608860696588,1.0,21,0
149.46430674127362,49,26,13.501284769536081,0.7173752883885002,0.3009543057336698,9,1
1450.6150514291892,51,40,18.926592858630684,0.839999732787466,1.0,34,0
244.8840223988191,48,18,11.123728134344727,1.0,1.0,18,0
53.373575169887204,47,19,12.90756302941434,0.7793641013156108,0.9259067396652515,23,1
215.23590115859702,34,55,22.03679412894605,0.8317969864932596,0.31686613471857045,20,0
696.4919525199058,15,18,8.731996480469647,0.0,0.654566672468495,3,1
251.41884635082695,50,30,6.738117720605137,0.9263794074085996,0.8309767921909232,19,0
78.29806280360508,40,42,12.764458725894633,0.5952266982714151,0.8829599253740588,11,0
259.4448658536544,50,44,9.442957509167112,0.5283616955991297,0.976241632603858,17,0
277.5383306129562,50,32,13.589355362863879,0.8517818782474096,0.3430413451018568,25,0
754.5555633309696,60,57,0.0,1.0,1.0,19,0
142.5035453105108,47,13,5.543655042064062,0.6140659444790397,0.9454902112437934,26,0
903.2033702930016,59,35,15.613476043091351,1.0,1.0,16,0
140.03550853012146,51,24,22.599499726767725,0.713348774864118,1.0,21,0
112.68493098782307,48,23,8.089354852544208,0.19514376595306726,0.713895876006405,15,0
146.31843836400532,37,59,17.653983445216063,0.22637867606460538,1.0,22,0
644.24565461714,51,23,19.907375845353165,0.6050377826062899,0.8767118360712889,21,0
110.89803685764996,39,5,12.916562835496991,1.0,0.5137937940421413,12,0
148.29126778584623,41,11,6.6609702989839175,0.8182418187430728,0.4699888216053419,11,0
891.5782835229644,67,45,3.92750653934476,0.6161978971231283,1.0,16,0
164.34137933414087,42,29,10.602545359933101,0.9190261331709694,0.3009391111103371,12,0
284.4111329477126,51,68,12.28790268854947,0.8042867155134821,0.16516404964789566,26,0
1125.7918718523485,68,26,16.08192547870976,1.0,0.42793615053995476,26,0
131.5664037175349,61,20,17.154990317137436,0.8892836362534523,0.9568719109298531,25,0
73.14490224282201,41,36,18.746378084172427,1.0,0.9067044567674978,19,0
956.7532915681074,61,12,14.287110758403111,0.6951688248735249,0.9356840675724246,20,0
257.65938122852384,54,51,14.56042926532311,0.6301688894635191,1.0,15,0
243.89521699381146,35,68,12.125544812093562,0.6961384947679383,0.7984427021127801,21,0
261.71933360509973,58,12,15.454520091530005,0.9067277055149574,0.20383841056815954,22,0
830.9535929164393,58,47,12.947241988555456,1.0,0.8915540390061596,17,0
171.82599742559702,61,39,10.701311978262009,0.9525819860622119,1.0,20,0
637.8602479013553,67,58,19.94142122708263,1.0,1.0,20,0
104.00746739604797,39,22,2.96736641507238,0.8274400697595464,1.0,23,0
195.23355152272111,48,32,13.150959103912603,0.6860562890097243,0.49794044876580096,11,0
212.61132665503703,46,20,11.384907326056023,0.4325511412288328,1.0,12,0
199.9671645863712,48,31,16.609633577261953,0.2672541714759268,0.2631720383592984,23,0
240.514022217022,44,33,14.727153060797427,0.3846365833183816,0.3309409045052746,17,0
1533.938345399877,63,54,20.276936627096298,0.9101300410583922,1.0,24,0
214.70514176743447,47,41,6.3272558806432855,0.5834521282085334,0.15816127004879854,17,0
748.2072472443581,49,46,9.552083552815967,0.8822018424236613,0.3320070502498248,28,0
75.0564485106321,47,28,14.532178569180315,0.7239460766514197,0.33262940167213095,29,0
122.91705769792655,54,31,14.366382774870651,1.0,0.9504692694628019,24,1
189.09814083855625,47,37,16.16240660466555,0.9137825265731168,0.5851654445454656,20,0
1011.6631503943855,60,22,8.075843500059852,1.0,0.918593206359555,26,1
900.3610279030048,13,17,8.863883390481995,0.6033446789435939,0.5726050007673635,14,1
884.5916142666706,66,12,14.81391824114203,0.9730467465235881,0.8320982769775385,19,0
167.75589775818258,61,38,15.054610164262774,0.747559348208841,0.9481319923213357,22,0
25.28124309234161,43,31,7.263926448393918,0.6312026910424541,0.741762866007065,20,0
162.13357598090843,48,39,2.776660443152629,0.439995707512045,0.7909310337272816,19,0
204.79374525902097,46,19,1.8213010674884451,0.7788897788924778,0.17406292334159457,20,0
190.19575194184432,49,53,11.74113511578608,0.5162292011694031,0.7005973339081023,26,0
154.5805008319789,43,38,0.14166337572618914,1.0,0.2642977303594895,11,0
217.62072387048437,48,32,19.97558700876336,0.6931149587823178,0.9784279622388741,15,0
246.48792881530966,52,43,8.834439609284983,0.5638846902103212,0.5832858297182518,15,0
220.61607795697512,59,39,18.922021320046152,0.6049415414272218,0.38628165516126445,25,0
63.49748181236632,51,45,12.423137951598607,0.7068777702765335,0.1365119635148513,15,0
270.9130075297128,53,31,10.667053316173845,1.0,0.5029833113713735,11,1
209.85280538542185,48,49,11.91792965692976,0.9555210194387613,0.9077495569127899,29,0
842.278309130548,58,56,6.26747323321701,1.0,1.0,23,0
129.41301539716775,51,61,9.987592984708561,0.7697085829893551,0.3305409775352113,24,0
993.5715293856754,58,29,15.275975396669718,1.0,0.574367002394115,24,0
146.80158494632627,48,14,14.477758043761996,1.0,0.6243231834168471,19,0
274.14712461877525,51,26,9.855729904272776,0.9684889120626606,1.0,12,0
215.85863761513392,65,25,0.6533895146479516,0.8263963879022849,0.32492020032836894,15,0
152.09247888379443,45,50,11.094328668210121,0.9013005842991948,0.45847022965897977,11,0
178.67614570171713,49,47,13.611478546228417,0.8667898602453604,0.9266043325705555,19,0
203.97529869418258,39,29,6.690262742217941,0.4344701920145736,0.887756339819798,17,0
330.4507999110759,45,43,10.151448699654154,0.9529093239306914,0.8095999117768244,14,0
160.4027641346129,55,34,5.395368320514644,0.5420598629446339,0.5758775756207211,23,0
160.3587908648592,49,28,15.590563049090305,0.7222594419703077,1.0,19,0
168.55698171747113,54,30,16.387229776431138,1.0,0.5507579288268111,17,0
163.07287106174107,38,39,5.24748945646703,0.5675806635920906,1.0,17,0
219.78519136802524,57,35,10.1076165289024,0.6574775212598065,0.9250917190563189,16,0
144.11988265776716,36,42,16.949205004534534,0.6519864402408255,0.8333582681451976,16,0
192.3854895999625,41,0,9.59232012096066,0.8157293440273892,0.8131620098420655,27,0
215.5231416816457,61,4,18.787884361118326,0.9231391645924193,1.0,24,0
277.32664731334705,59,32,13.849238887867456,1.0,0.3384782321587421,26,0
160.45492545714666,42,45,12.016207339235486,1.0,0.0,27,0
205.15561092865448,60,29,16.26840121832131,0.8047611250149568,0.9611370956200224,14,0
246.9864839174288,51,17,13.927265597521457,0.7744109732810643,0.9480322975921895,7,0
152.54826453544388,57,11,12.422997190635291,0.7349331893919226,0.7968534422513787,21,0
179.992604213329,52,16,5.180832295361851,0.7148997095379738,0.897871498084357,14,0
123.8787568217254,43,3,29.149117084855295,0.8975522005307277,0.5012345208656311,12,0
175.52015987556968,66,44,10.252150360689585,0.7946806797510528,1.0,9,0
180.8562207150792,53,45,13.409117054595699,0.6350365153842933,0.8718060577548987,21,0
1104.886998349874,75,33,31.288671735322904,0.9467194156071688,1.0,23,0
